post,sentiment,url,published_date,published_time,price_btc
Will XRP Join Bitcoin in Trump’s US Strategic Crypto Reserve?,neutral,https://cryptopanic.com/news/20601870/Will-XRP-Join-Bitcoin-in-Trumps-US-Strategic-Crypto-Reserve?mtm_campaign=API-OFA,24/01/2025,19:43:00,104870.5
"Bank Of America CEO Signals BTC, XRP Adoption as Trump Assumes Office",neutral,https://cryptopanic.com/news/20601528/Bank-Of-America-CEO-Signals-BTC-XRP-Adoption-as-Trump-Assumes-Office?mtm_campaign=API-OFA,24/01/2025,17:46:55,104870.5
Ripple scores victory against the Bitcoin Strategic Reserve,neutral,https://cryptopanic.com/news/20601474/Ripple-scores-victory-against-the-Bitcoin-Strategic-Reserve?mtm_campaign=API-OFA,24/01/2025,17:32:26,104870.5
Ripple CEO’s Comments on U.S. Accumulating XRP Sparks Speculations,neutral,https://cryptopanic.com/news/20599886/Ripple-CEOs-Comments-on-US-Accumulating-XRP-Sparks-Speculations?mtm_campaign=API-OFA,24/01/2025,12:03:36,104870.5
"XRP on Verge of Ultra Rare Golden Cross Versus Bitcoin, MicroStrategy Buys $1.1 Billion Worth of Bitcoin, Gary Gensler Loses Government Checkmark: Crypto News Digest by U.Today",positive,https://cryptopanic.com/news/20589086/XRP-on-Verge-of-Ultra-Rare-Golden-Cross-Versus-Bitcoin-MicroStrategy-Buys-11-Billion-Worth-of-Bitcoin-Gary-Gensler-Loses-Government-Checkmark-Crypto-News-Digest-by-UToday?mtm_campaign=API-OFA,22/01/2025,15:38:00,103706.66
XRP Witnesses Epic Breakout Versus Bitcoin and Ethereum,neutral,https://cryptopanic.com/news/20560354/XRP-Witnesses-Epic-Breakout-Versus-Bitcoin-and-Ethereum?mtm_campaign=API-OFA,16/01/2025,15:43:00,99987.3
"Trump reportedly talking to Ripple with interest in XRP, USDC, Solana for US national reserve",neutral,https://cryptopanic.com/news/20560071/Trump-reportedly-talking-to-Ripple-with-interest-in-XRP-USDC-Solana-for-US-national-reserve?mtm_campaign=API-OFA,16/01/2025,14:56:29,99987.3
Trump reportedly ‘receptive’ to strategic reserve with US-based cryptos,neutral,https://cryptopanic.com/news/20559674/Trump-reportedly-receptive-to-strategic-reserve-with-US-based-cryptos?mtm_campaign=API-OFA,16/01/2025,13:43:47,99987.3
"Donald Trump’s team considering XRP, Solana, and USDC strategic reserves",neutral,https://cryptopanic.com/news/20559609/Donald-Trumps-team-considering-XRP-Solana-and-USDC-strategic-reserves?mtm_campaign=API-OFA,16/01/2025,13:39:49,99987.3
"Trump Plans ‘America-First’ Crypto Reserve, Prioritizing U.S.-Based Coins Like Solana and XRP",neutral,https://cryptopanic.com/news/20559590/Trump-Plans-America-First-Crypto-Reserve-Prioritizing-US-Based-Coins-Like-Solana-and-XRP?mtm_campaign=API-OFA,16/01/2025,13:33:59,99987.3
JPMorgan Issues Major Solana and XRP ETF Predictions: Details,neutral,https://cryptopanic.com/news/20548084/JPMorgan-Issues-Major-Solana-and-XRP-ETF-Predictions-Details?mtm_campaign=API-OFA,14/01/2025,12:21:56,96560.86
"XRP eyes $100 this cycle if historical pattern plays out, according to technical analyst",neutral,https://cryptopanic.com/news/20547852/XRP-eyes-100-this-cycle-if-historical-pattern-plays-out-according-to-technical-analyst?mtm_campaign=API-OFA,14/01/2025,11:39:23,96560.86
"Enormous XRP Breakout to Launch Skyrocketing Rally, Shiba Inu (SHIB): Pattern You Don't Avoid, Bitcoin (BTC) Still Sleeping",neutral,https://cryptopanic.com/news/20540586/Enormous-XRP-Breakout-to-Launch-Skyrocketing-Rally-Shiba-Inu-SHIB-Pattern-You-Dont-Avoid-Bitcoin-BTC-Still-Sleeping?mtm_campaign=API-OFA,13/01/2025,0:01:00,94536.1
"XRP ETF likely to launch after Bitcoin and Ether ETFs, says Ripple President",neutral,https://cryptopanic.com/news/20522087/XRP-ETF-likely-to-launch-after-Bitcoin-and-Ether-ETFs-says-Ripple-President?mtm_campaign=API-OFA,08/01/2025,13:46:50,95060.61
"Bitcoin, Dogecoin and Solana Plunge as Jobs Data, Rate Cut Expectations Spook Investors",neutral,https://cryptopanic.com/news/20517434/Bitcoin-Dogecoin-and-Solana-Plunge-as-Jobs-Data-Rate-Cut-Expectations-Spook-Investors?mtm_campaign=API-OFA,07/01/2025,16:14:37,96954.61
Cardano’s 2025 Strategy: Wallet Innovation and Bitcoin Collaboration,neutral,https://cryptopanic.com/news/20508114/Cardanos-2025-Strategy-Wallet-Innovation-and-Bitcoin-Collaboration?mtm_campaign=API-OFA,05/01/2025,17:00:16,98363.61
From $2 to $11: Popular Analyst Maps Out Ripple’s (XRP) Next Big Move,positive,https://cryptopanic.com/news/20505480/From-2-to-11-Popular-Analyst-Maps-Out-Ripples-XRP-Next-Big-Move?mtm_campaign=API-OFA,04/01/2025,13:06:07,98220.5
"XRP Has Most Bullish-Looking Chart in Entire Crypto Space, According to Analyst – Here’s Why",positive,https://cryptopanic.com/news/20474134/XRP-Has-Most-Bullish-Looking-Chart-in-Entire-Crypto-Space-According-to-Analyst-Heres-Why?mtm_campaign=API-OFA,26/12/2024,10:15:12,95791.6
US government transfers $1.9 billion in Bitcoin to Coinbase,neutral,https://cryptopanic.com/news/20355140/US-government-transfers-19-billion-in-Bitcoin-to-Coinbase?mtm_campaign=API-OFA,02/12/2024,17:13:01,95840.62
Selling ETH for BTC: Leading Chinese Gaming Firm Converts,neutral,https://cryptopanic.com/news/20347175/Selling-ETH-for-BTC-Leading-Chinese-Gaming-Firm-Converts?mtm_campaign=API-OFA,29/11/2024,23:45:51,97460
Cardano Fans Skeptical After BitcoinOS Token Reveal,negative,https://cryptopanic.com/news/20327633/Cardano-Fans-Skeptical-After-BitcoinOS-Token-Reveal?mtm_campaign=API-OFA,26/11/2024,18:35:00,91965.16
"Ethereum-to-bitcoin ratio plummets to three-year low as BTC approaches $100,000",neutral,https://cryptopanic.com/news/20306347/Ethereum-to-bitcoin-ratio-plummets-to-three-year-low-as-BTC-approaches-100000?mtm_campaign=API-OFA,23/11/2024,19:39:56,97672.4
'More brutal than expected' — Lyn Alden on ETH/BTC post-election low,negative,https://cryptopanic.com/news/20255343/More-brutal-than-expected-Lyn-Alden-on-ETHBTC-post-election-low?mtm_campaign=API-OFA,17/11/2024,6:25:26,89855.99
Ethereum 'dying a slow death' as ETH breaks 8-year trend vs. Bitcoin,negative,https://cryptopanic.com/news/20252624/Ethereum-dying-a-slow-death-as-ETH-breaks-8-year-trend-vs-Bitcoin?mtm_campaign=API-OFA,16/11/2024,13:32:27,90586.92
"Massive ETH Whale Makes Shocking U-Turn, Dumps 14,240 ETH as BTC Skyrockets",negative,https://cryptopanic.com/news/20174968/Massive-ETH-Whale-Makes-Shocking-U-Turn-Dumps-14240-ETH-as-BTC-Skyrockets?mtm_campaign=API-OFA,06/11/2024,13:08:00,75571.99
Ether traders eye more downside amid ETH/BTC tapping 'new multi-year lows',positive,https://cryptopanic.com/news/20170801/Ether-traders-eye-more-downside-amid-ETHBTC-tapping-new-multi-year-lows?mtm_campaign=API-OFA,06/11/2024,2:54:03,75571.99
Inside Tether’s New Ventures and Bitcoin Mining Push,positive,https://cryptopanic.com/news/21174808/Inside-Tethers-New-Ventures-and-Bitcoin-Mining-Push?mtm_campaign=API-OFA,19/04/2025,14:25:16,85077.01
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,84030.38
China and Russia are using Bitcoin to settle energy trades,neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,09/04/2025,17:07:50,82615.22
Bukele May Visit Trump as Bitcoin Goals Align,neutral,https://cryptopanic.com/news/20897549/Bukele-May-Visit-Trump-as-Bitcoin-Goals-Align?mtm_campaign=API-OFA,31/03/2025,8:33:12,82550.01
US States Push Bitcoin Bills to Boost Reserves and Crypto Mining,neutral,https://cryptopanic.com/news/20880852/US-States-Push-Bitcoin-Bills-to-Boost-Reserves-and-Crypto-Mining?mtm_campaign=API-OFA,27/03/2025,7:56:39,87232.01
83% of institutions plan to up crypto allocations in 2025: Coinbase,neutral,https://cryptopanic.com/news/20842762/83-of-institutions-plan-to-up-crypto-allocations-in-2025-Coinbase?mtm_campaign=API-OFA,18/03/2025,19:29:31,82715.03
Strategy Announces New Preferred Stock Offering to Fund Bitcoin Purchases,positive,https://cryptopanic.com/news/20841104/Strategy-Announces-New-Preferred-Stock-Offering-to-Fund-Bitcoin-Purchases?mtm_campaign=API-OFA,18/03/2025,13:24:22,82715.03
Global Crackdown on Bitcoin ATMs Gains Momentum,neutral,https://cryptopanic.com/news/20839601/Global-Crackdown-on-Bitcoin-ATMs-Gains-Momentum?mtm_campaign=API-OFA,18/03/2025,8:16:28,82715.03
Kentucky Passes Bill Protecting Bitcoin Self-Custody and Mining,neutral,https://cryptopanic.com/news/20834639/Kentucky-Passes-Bill-Protecting-Bitcoin-Self-Custody-and-Mining?mtm_campaign=API-OFA,17/03/2025,9:20:24,84010.03
Most US Voters Oppose Trump’s National Bitcoin Reserve Plan,positive,https://cryptopanic.com/news/20834638/Most-US-Voters-Oppose-Trumps-National-Bitcoin-Reserve-Plan?mtm_campaign=API-OFA,17/03/2025,9:17:25,84010.03
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,12/03/2025,5:43:33,83680.12
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,neutral,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,11/03/2025,19:55:12,82932.99
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,09/03/2025,16:36:00,80734.37
Trump’s Treasury Secretary Scott Bessent says Bitcoin acquisition plans are in discussion,neutral,https://cryptopanic.com/news/20795111/Trumps-Treasury-Secretary-Scott-Bessent-says-Bitcoin-acquisition-plans-are-in-discussion?mtm_campaign=API-OFA,07/03/2025,13:33:46,86801.75
ADA and LINK Steal the Show as BTC Eyes $90K (Market Watch),neutral,https://cryptopanic.com/news/20783012/ADA-and-LINK-Steal-the-Show-as-BTC-Eyes-90K-Market-Watch?mtm_campaign=API-OFA,05/03/2025,9:14:51,90606.01
"El Salvador buys Bitcoin dip, adding 5 BTC amid price plunge to $83,000",neutral,https://cryptopanic.com/news/20776951/El-Salvador-buys-Bitcoin-dip-adding-5-BTC-amid-price-plunge-to-83000?mtm_campaign=API-OFA,04/03/2025,7:23:15,87281.98
"President Trump Reveals U.S. Crypto Reserve Bombshell — Sending BTC, ETH, Ripple’s XRP, Solana, And Cardano Rocketing",neutral,https://cryptopanic.com/news/20770004/President-Trump-Reveals-US-Crypto-Reserve-Bombshell-Sending-BTC-ETH-Ripples-XRP-Solana-And-Cardano-Rocketing?mtm_campaign=API-OFA,02/03/2025,19:31:52,94270
"Bitcoin Will Explode Over $120,000 on Monday as ETF Demand Skyrockets Amid Trump’s BTC Reserve Announcement",neutral,https://cryptopanic.com/news/20769674/Bitcoin-Will-Explode-Over-120000-on-Monday-as-ETF-Demand-Skyrockets-Amid-Trumps-BTC-Reserve-Announcement?mtm_campaign=API-OFA,02/03/2025,17:20:45,94270
Trump says Bitcoin and Ethereum will be included in US crypto reserve,neutral,https://cryptopanic.com/news/20769569/Trump-says-Bitcoin-and-Ethereum-will-be-included-in-US-crypto-reserve?mtm_campaign=API-OFA,02/03/2025,16:46:55,94270
"Texas Bitcoin Reserve Bill Advances, Faces Senate Vote",neutral,https://cryptopanic.com/news/20760937/Texas-Bitcoin-Reserve-Bill-Advances-Faces-Senate-Vote?mtm_campaign=API-OFA,28/02/2025,8:18:47,84349.94
BlackRock moves $441 million in Bitcoin to Coinbase in the past hour,negative,https://cryptopanic.com/news/20756495/BlackRock-moves-441-million-in-Bitcoin-to-Coinbase-in-the-past-hour?mtm_campaign=API-OFA,27/02/2025,12:28:47,84708.58
Strategy Makes Largest Bitcoin Purchase of 2025 with $2B Investment,neutral,https://cryptopanic.com/news/20744007/Strategy-Makes-Largest-Bitcoin-Purchase-of-2025-with-2B-Investment?mtm_campaign=API-OFA,25/02/2025,8:04:40,88680.4
GOP Divisions Threaten State-Level Bitcoin Reserve Bills,neutral,https://cryptopanic.com/news/20743945/GOP-Divisions-Threaten-State-Level-Bitcoin-Reserve-Bills?mtm_campaign=API-OFA,25/02/2025,7:54:28,88680.4
Coinbase CEO’s Hot Take: Bitcoin Is Basically A ‘Meme Coin’,positive,https://cryptopanic.com/news/20731508/Coinbase-CEOs-Hot-Take-Bitcoin-Is-Basically-A-Meme-Coin?mtm_campaign=API-OFA,21/02/2025,21:00:16,96181.98
Strategy Plans $2B Stock Sale to Buy More Bitcoin,positive,https://cryptopanic.com/news/20717257/Strategy-Plans-2B-Stock-Sale-to-Buy-More-Bitcoin?mtm_campaign=API-OFA,19/02/2025,10:02:19,96644.37
"XRP Set To Outshine Gold? Analyst Predicts 1,000% Surge",neutral,https://cryptopanic.com/news/20709274/XRP-Set-To-Outshine-Gold-Analyst-Predicts-1000-Surge?mtm_campaign=API-OFA,17/02/2025,21:00:12,95780
Abu Dhabi’s Mubadala Invests $436M in BlackRock’s Bitcoin ETF,neutral,https://cryptopanic.com/news/20705900/Abu-Dhabis-Mubadala-Invests-436M-in-BlackRocks-Bitcoin-ETF?mtm_campaign=API-OFA,17/02/2025,7:31:40,95780
Barclays Invests $131M in BlackRock Bitcoin ETF as Institutional Adoption Grows,neutral,https://cryptopanic.com/news/20698719/Barclays-Invests-131M-in-BlackRock-Bitcoin-ETF-as-Institutional-Adoption-Grows?mtm_campaign=API-OFA,14/02/2025,18:33:51,97500.48
"GameStop Considers Bitcoin Investment, Stock Surges on Speculation",neutral,https://cryptopanic.com/news/20695850/GameStop-Considers-Bitcoin-Investment-Stock-Surges-on-Speculation?mtm_campaign=API-OFA,14/02/2025,8:29:19,97500.48
"Billions in Bitcoin and Ethereum Options Expire, Market Braces for Volatility",neutral,https://cryptopanic.com/news/20695829/Billions-in-Bitcoin-and-Ethereum-Options-Expire-Market-Braces-for-Volatility?mtm_campaign=API-OFA,14/02/2025,8:20:04,97500.48
Trump Swaps BTC-e Founder Vinnik for U.S. Teacher in Russia Deal,neutral,https://cryptopanic.com/news/20689983/Trump-Swaps-BTC-e-Founder-Vinnik-for-US-Teacher-in-Russia-Deal?mtm_campaign=API-OFA,13/02/2025,7:47:18,96608.14
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,11/02/2025,16:11:22,95778.2
Strategy Resumes Bitcoin Buying After Rebrand,neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,11/02/2025,8:33:49,95778.2
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,11/02/2025,8:26:52,95778.2
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,10/02/2025,8:31:14,97430.82
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,10/02/2025,8:26:44,97430.82
"MicroStrategy Becomes Strategy, Invests $20B in Bitcoin Amid Rebrand",neutral,https://cryptopanic.com/news/20657280/MicroStrategy-Becomes-Strategy-Invests-20B-in-Bitcoin-Amid-Rebrand?mtm_campaign=API-OFA,06/02/2025,8:45:20,96554.35
"David Sacks Pushes Bitcoin Reserve, Stablecoin Bill in Crypto Plan",neutral,https://cryptopanic.com/news/20651812/David-Sacks-Pushes-Bitcoin-Reserve-Stablecoin-Bill-in-Crypto-Plan?mtm_campaign=API-OFA,05/02/2025,8:53:20,96612.43
Utah Leads Race to Become First US State with Bitcoin Reserve,positive,https://cryptopanic.com/news/20646387/Utah-Leads-Race-to-Become-First-US-State-with-Bitcoin-Reserve?mtm_campaign=API-OFA,04/02/2025,8:32:57,97763.13
"MicroStrategy Halts Bitcoin Buying Streak, Sparks Speculation",neutral,https://cryptopanic.com/news/20646369/MicroStrategy-Halts-Bitcoin-Buying-Streak-Sparks-Speculation?mtm_campaign=API-OFA,04/02/2025,8:29:12,97763.13
El Salvador Buys More Bitcoin While Adjusting Policies for IMF,positive,https://cryptopanic.com/news/20640647/El-Salvador-Buys-More-Bitcoin-While-Adjusting-Policies-for-IMF?mtm_campaign=API-OFA,03/02/2025,7:05:20,101328.52
More Parents Choose Bitcoin Over 529 College Savings Plans,positive,https://cryptopanic.com/news/20640618/More-Parents-Choose-Bitcoin-Over-529-College-Savings-Plans?mtm_campaign=API-OFA,03/02/2025,7:02:13,101328.52
Satoshi Nakamoto’s First Bitcoin Website Revealed From Past: Details,neutral,https://cryptopanic.com/news/20636080/Satoshi-Nakamotos-First-Bitcoin-Website-Revealed-From-Past-Details?mtm_campaign=API-OFA,01/02/2025,14:10:00,100635.65
"Tether Brings USDT to Bitcoin’s Lightning Network for Faster, Cheaper Payments",neutral,https://cryptopanic.com/news/20630721/Tether-Brings-USDT-to-Bitcoins-Lightning-Network-for-Faster-Cheaper-Payments?mtm_campaign=API-OFA,31/01/2025,8:48:14,102429.56
Illinois and Indiana Push for Bitcoin Reserves in New Bills,positive,https://cryptopanic.com/news/20625322/Illinois-and-Indiana-Push-for-Bitcoin-Reserves-in-New-Bills?mtm_campaign=API-OFA,30/01/2025,9:18:52,104722.94
Trump’s Order Sparks Bitcoin Boom: $200K Prediction for 2025,neutral,https://cryptopanic.com/news/20625275/Trumps-Order-Sparks-Bitcoin-Boom-200K-Prediction-for-2025?mtm_campaign=API-OFA,30/01/2025,9:10:17,104722.94
Czech Central Bank Considers Billions in Bitcoin Reserves,neutral,https://cryptopanic.com/news/20619796/Czech-Central-Bank-Considers-Billions-in-Bitcoin-Reserves?mtm_campaign=API-OFA,29/01/2025,8:37:54,103733.24
"Cboe Pushes SEC for In-Kind Bitcoin, Ethereum ETF Changes",neutral,https://cryptopanic.com/news/20614626/Cboe-Pushes-SEC-for-In-Kind-Bitcoin-Ethereum-ETF-Changes?mtm_campaign=API-OFA,28/01/2025,8:33:41,101335.52
Russia’s Biggest Energy Provider Rosseti to Launch Crypto Mining Operations,neutral,https://cryptopanic.com/news/20608010/Russias-Biggest-Energy-Provider-Rosseti-to-Launch-Crypto-Mining-Operations?mtm_campaign=API-OFA,26/01/2025,23:30:00,102620
SEC Eases Rules for Banks to Safely Hold Bitcoin and Crypto,positive,https://cryptopanic.com/news/20598947/SEC-Eases-Rules-for-Banks-to-Safely-Hold-Bitcoin-and-Crypto?mtm_campaign=API-OFA,24/01/2025,8:49:11,104870.5
Coinbase CEO Urges Governments to Hold Bitcoin as Strategic Reserve,neutral,https://cryptopanic.com/news/20598910/Coinbase-CEO-Urges-Governments-to-Hold-Bitcoin-as-Strategic-Reserve?mtm_campaign=API-OFA,24/01/2025,8:42:39,104870.5
"Ethereum Aims to Position ETH as the Cryptocurrency for Wall Street, According to Bloomberg",neutral,https://cryptopanic.com/news/20595492/Ethereum-Aims-to-Position-ETH-as-the-Cryptocurrency-for-Wall-Street-According-to-Bloomberg?mtm_campaign=API-OFA,23/01/2025,16:26:33,103910.34
"Cathie Wood won’t invest in Trump coin, will stick to the ‘big three’",neutral,https://cryptopanic.com/news/20592901/Cathie-Wood-wont-invest-in-Trump-coin-will-stick-to-the-big-three?mtm_campaign=API-OFA,23/01/2025,9:01:12,103910.34
El Salvador buys another 12 Bitcoin for country’s reserve despite IMF deal,neutral,https://cryptopanic.com/news/20579359/El-Salvador-buys-another-12-Bitcoin-for-countrys-reserve-despite-IMF-deal?mtm_campaign=API-OFA,21/01/2025,2:15:41,106143.82
🇺🇸 BREAKING: Trump appoints pro-Bitcoin Mark Uyeda to replace Gary Gensler as Chair of the SEC,neutral,https://cryptopanic.com/news/20578384/BREAKING-Trump-appoints-pro-Bitcoin-Mark-Uyeda-to-replace-Gary-Gensler-as-Chair-of-the-SEC?mtm_campaign=API-OFA,20/01/2025,20:39:50,102260.01
Bitcoin Hits New ATH,positive,https://cryptopanic.com/news/20574740/Bitcoin-Hits-New-ATH?mtm_campaign=API-OFA,20/01/2025,9:09:17,102260.01
Coinbase Launches Bitcoin-Backed Loans via Morpho,neutral,https://cryptopanic.com/news/20569524/Coinbase-Launches-Bitcoin-Backed-Loans-via-Morpho?mtm_campaign=API-OFA,18/01/2025,15:41:55,104556.23
"$3B in Bitcoin, Ethereum Options Expire as Trump Era Begins",neutral,https://cryptopanic.com/news/20563473/3B-in-Bitcoin-Ethereum-Options-Expire-as-Trump-Era-Begins?mtm_campaign=API-OFA,17/01/2025,8:45:01,104077.48
Stablecoins make up one-third of all crypto payments in 2024 – CoinGate report,neutral,https://cryptopanic.com/news/20547985/Stablecoins-make-up-one-third-of-all-crypto-payments-in-2024-CoinGate-report?mtm_campaign=API-OFA,14/01/2025,12:00:14,96560.86
Crypto ETFs to Boom in 2025: 50 Launches Predicted,neutral,https://cryptopanic.com/news/20541759/Crypto-ETFs-to-Boom-in-2025-50-Launches-Predicted?mtm_campaign=API-OFA,13/01/2025,8:41:14,94536.1
XRP price prediction as world’s first spot ETF goes live,positive,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,26/04/2025,15:06:53,104017
Trump attacks FED,neutral,https://cryptopanic.com/news/21208092/Trump-attacks-FED?mtm_campaign=API-OFA,21/04/2025,14:10:43,104017
Inside Tether’s New Ventures and Bitcoin Mining Push,positive,https://cryptopanic.com/news/21174808/Inside-Tethers-New-Ventures-and-Bitcoin-Mining-Push?mtm_campaign=API-OFA,19/04/2025,14:25:16,104017
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,104017
China and Russia are using Bitcoin to settle energy trades,neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,09/04/2025,17:07:50,104017
Bukele May Visit Trump as Bitcoin Goals Align,neutral,https://cryptopanic.com/news/20897549/Bukele-May-Visit-Trump-as-Bitcoin-Goals-Align?mtm_campaign=API-OFA,31/03/2025,8:33:12,104017
US States Push Bitcoin Bills to Boost Reserves and Crypto Mining,neutral,https://cryptopanic.com/news/20880852/US-States-Push-Bitcoin-Bills-to-Boost-Reserves-and-Crypto-Mining?mtm_campaign=API-OFA,27/03/2025,7:56:39,104017
83% of institutions plan to up crypto allocations in 2025: Coinbase,neutral,https://cryptopanic.com/news/20842762/83-of-institutions-plan-to-up-crypto-allocations-in-2025-Coinbase?mtm_campaign=API-OFA,18/03/2025,19:29:31,104017
Strategy Announces New Preferred Stock Offering to Fund Bitcoin Purchases,positive,https://cryptopanic.com/news/20841104/Strategy-Announces-New-Preferred-Stock-Offering-to-Fund-Bitcoin-Purchases?mtm_campaign=API-OFA,18/03/2025,13:24:22,104017
Global Crackdown on Bitcoin ATMs Gains Momentum,neutral,https://cryptopanic.com/news/20839601/Global-Crackdown-on-Bitcoin-ATMs-Gains-Momentum?mtm_campaign=API-OFA,18/03/2025,8:16:28,104017
Kentucky Passes Bill Protecting Bitcoin Self-Custody and Mining,neutral,https://cryptopanic.com/news/20834639/Kentucky-Passes-Bill-Protecting-Bitcoin-Self-Custody-and-Mining?mtm_campaign=API-OFA,17/03/2025,9:20:24,104017
Most US Voters Oppose Trump’s National Bitcoin Reserve Plan,positive,https://cryptopanic.com/news/20834638/Most-US-Voters-Oppose-Trumps-National-Bitcoin-Reserve-Plan?mtm_campaign=API-OFA,17/03/2025,9:17:25,104017
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,12/03/2025,5:43:33,104017
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,neutral,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,11/03/2025,19:55:12,104017
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,09/03/2025,16:36:00,104017
Trump’s Treasury Secretary Scott Bessent says Bitcoin acquisition plans are in discussion,neutral,https://cryptopanic.com/news/20795111/Trumps-Treasury-Secretary-Scott-Bessent-says-Bitcoin-acquisition-plans-are-in-discussion?mtm_campaign=API-OFA,07/03/2025,13:33:46,104017
ADA and LINK Steal the Show as BTC Eyes $90K (Market Watch),neutral,https://cryptopanic.com/news/20783012/ADA-and-LINK-Steal-the-Show-as-BTC-Eyes-90K-Market-Watch?mtm_campaign=API-OFA,05/03/2025,9:14:51,104017
"El Salvador buys Bitcoin dip, adding 5 BTC amid price plunge to $83,000",neutral,https://cryptopanic.com/news/20776951/El-Salvador-buys-Bitcoin-dip-adding-5-BTC-amid-price-plunge-to-83000?mtm_campaign=API-OFA,04/03/2025,7:23:15,104017
"President Trump Reveals U.S. Crypto Reserve Bombshell — Sending BTC, ETH, Ripple’s XRP, Solana, And Cardano Rocketing",neutral,https://cryptopanic.com/news/20770004/President-Trump-Reveals-US-Crypto-Reserve-Bombshell-Sending-BTC-ETH-Ripples-XRP-Solana-And-Cardano-Rocketing?mtm_campaign=API-OFA,02/03/2025,19:31:52,104017
"Bitcoin Will Explode Over $120,000 on Monday as ETF Demand Skyrockets Amid Trump’s BTC Reserve Announcement",neutral,https://cryptopanic.com/news/20769674/Bitcoin-Will-Explode-Over-120000-on-Monday-as-ETF-Demand-Skyrockets-Amid-Trumps-BTC-Reserve-Announcement?mtm_campaign=API-OFA,02/03/2025,17:20:45,104017
Trump says Bitcoin and Ethereum will be included in US crypto reserve,neutral,https://cryptopanic.com/news/20769569/Trump-says-Bitcoin-and-Ethereum-will-be-included-in-US-crypto-reserve?mtm_campaign=API-OFA,02/03/2025,16:46:55,104017
"Texas Bitcoin Reserve Bill Advances, Faces Senate Vote",neutral,https://cryptopanic.com/news/20760937/Texas-Bitcoin-Reserve-Bill-Advances-Faces-Senate-Vote?mtm_campaign=API-OFA,28/02/2025,8:18:47,104017
BlackRock moves $441 million in Bitcoin to Coinbase in the past hour,negative,https://cryptopanic.com/news/20756495/BlackRock-moves-441-million-in-Bitcoin-to-Coinbase-in-the-past-hour?mtm_campaign=API-OFA,27/02/2025,12:28:47,104017
